Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 63.0.3239.84,,2017-12-09 12:18:42,2017-12-09 12:18:44,1.503s,PASSED
waitForElementVisible,Chrome 63.0.3239.84,,2017-12-09 12:18:44,2017-12-09 12:18:44,0.043s,PASSED
selectOptionByValue,Chrome 63.0.3239.84,,2017-12-09 12:18:44,2017-12-09 12:18:44,0.149s,PASSED
selectOptionByValue,Chrome 63.0.3239.84,,2017-12-09 12:18:44,2017-12-09 12:18:44,0.179s,PASSED
selectOptionByValue,Chrome 63.0.3239.84,,2017-12-09 12:18:44,2017-12-09 12:18:44,0.169s,PASSED
selectOptionByValue,Chrome 63.0.3239.84,,2017-12-09 12:18:44,2017-12-09 12:18:44,0.139s,PASSED
selectOptionByValue,Chrome 63.0.3239.84,,2017-12-09 12:18:44,2017-12-09 12:18:45,0.106s,PASSED
sendKeys,Chrome 63.0.3239.84,,2017-12-09 12:18:45,2017-12-09 12:18:45,0.240s,PASSED
sendKeys,Chrome 63.0.3239.84,,2017-12-09 12:18:45,2017-12-09 12:18:45,0.288s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 12:18:45,2017-12-09 12:18:47,1.401s,PASSED
waitForElementVisible,Chrome 63.0.3239.84,,2017-12-09 12:18:47,2017-12-09 12:18:47,0.026s,PASSED
verifyTextPresent,Chrome 63.0.3239.84,,2017-12-09 12:18:47,2017-12-09 12:18:47,0.200s,PASSED
TearDown,Chrome 63.0.3239.84,,2017-12-09 12:18:47,2017-12-09 12:18:48,1.544s,PASSED
