Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
dismissAlert,Chrome 63.0.3239.84,,2017-12-09 20:39:24,2017-12-09 20:39:24,0.038s,PASSED
switchToDefaultContent,Chrome 63.0.3239.84,,2017-12-09 20:39:24,2017-12-09 20:39:24,0.051s,PASSED
closeWindowIndex,Chrome 63.0.3239.84,,2017-12-09 20:39:24,2017-12-09 20:39:24,0.100s,PASSED
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 20:39:24,2017-12-09 20:39:24,0.022s,PASSED
closeBrowser,Chrome 63.0.3239.84,,2017-12-09 20:39:24,2017-12-09 20:39:25,0.705s,PASSED
,,,,,,
Test Cases/JavaScriptPopup/TC-HandlingJavaScriptAlertScriptMode,Chrome 63.0.3239.84,,2017-12-09 20:39:25,2017-12-09 20:39:35,10.081s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-09 20:39:25,2017-12-09 20:39:30,4.571s,PASSED
waitForPageLoad,Chrome 63.0.3239.84,,2017-12-09 20:39:30,2017-12-09 20:39:30,0.052s,PASSED
maximizeWindow,Chrome 63.0.3239.84,,2017-12-09 20:39:30,2017-12-09 20:39:31,1.132s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 20:39:31,2017-12-09 20:39:31,0.146s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-09 20:39:31,2017-12-09 20:39:33,2.002s,PASSED
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 20:39:33,2017-12-09 20:39:33,0.049s,PASSED
switchToFrame,Chrome 63.0.3239.84,,2017-12-09 20:39:33,2017-12-09 20:39:34,1.088s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 20:39:34,2017-12-09 20:39:35,0.128s,PASSED
waitForAlert,Chrome 63.0.3239.84,,2017-12-09 20:39:35,2017-12-09 20:39:35,0.004s,PASSED
acceptAlert,Chrome 63.0.3239.84,,2017-12-09 20:39:35,2017-12-09 20:39:35,0.012s,PASSED
switchToDefaultContent,Chrome 63.0.3239.84,,2017-12-09 20:39:35,2017-12-09 20:39:35,0.019s,PASSED
closeWindowIndex,Chrome 63.0.3239.84,,2017-12-09 20:39:35,2017-12-09 20:39:35,0.078s,PASSED
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 20:39:35,2017-12-09 20:39:35,0.012s,PASSED
closeBrowser,Chrome 63.0.3239.84,,2017-12-09 20:39:35,2017-12-09 20:39:35,0.566s,PASSED
,,,,,,
Test Cases/JavaScriptPopup/TC-HandlingJavaScriptConfirmation,Chrome 63.0.3239.84,,2017-12-09 20:39:35,2017-12-09 20:39:47,11.262s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-09 20:39:36,2017-12-09 20:39:40,4.483s,PASSED
waitForPageLoad,Chrome 63.0.3239.84,,2017-12-09 20:39:40,2017-12-09 20:39:40,0.008s,PASSED
maximizeWindow,Chrome 63.0.3239.84,,2017-12-09 20:39:40,2017-12-09 20:39:41,1.110s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 20:39:41,2017-12-09 20:39:41,0.138s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-09 20:39:41,2017-12-09 20:39:43,2.002s,PASSED
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 20:39:43,2017-12-09 20:39:43,0.067s,PASSED
switchToFrame,Chrome 63.0.3239.84,,2017-12-09 20:39:43,2017-12-09 20:39:44,1.170s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 20:39:44,2017-12-09 20:39:45,0.208s,PASSED
waitForAlert,Chrome 63.0.3239.84,,2017-12-09 20:39:45,2017-12-09 20:39:45,0.013s,PASSED
acceptAlert,Chrome 63.0.3239.84,,2017-12-09 20:39:45,2017-12-09 20:39:45,0.011s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-09 20:39:45,2017-12-09 20:39:46,1.003s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 20:39:46,2017-12-09 20:39:46,0.096s,PASSED
waitForAlert,Chrome 63.0.3239.84,,2017-12-09 20:39:46,2017-12-09 20:39:46,0.005s,PASSED
dismissAlert,Chrome 63.0.3239.84,,2017-12-09 20:39:46,2017-12-09 20:39:46,0.012s,PASSED
switchToDefaultContent,Chrome 63.0.3239.84,,2017-12-09 20:39:46,2017-12-09 20:39:46,0.017s,PASSED
closeWindowIndex,Chrome 63.0.3239.84,,2017-12-09 20:39:46,2017-12-09 20:39:46,0.069s,PASSED
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 20:39:46,2017-12-09 20:39:46,0.010s,PASSED
closeBrowser,Chrome 63.0.3239.84,,2017-12-09 20:39:46,2017-12-09 20:39:47,0.583s,PASSED
