Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
switchToDefaultContent,Chrome 63.0.3239.84,,2017-12-09 13:53:30,2017-12-09 13:53:30,0.048s,PASSED
closeWindowIndex,Chrome 63.0.3239.84,,2017-12-09 13:53:30,2017-12-09 13:53:30,0.092s,PASSED
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 13:53:30,2017-12-09 13:53:30,0.008s,PASSED
closeBrowser,Chrome 63.0.3239.84,,2017-12-09 13:53:30,2017-12-09 13:53:31,0.575s,PASSED
,,,,,,
Test Cases/JavaScriptPopup/TC-HandlingJavaScriptAlertScriptMode,Chrome 63.0.3239.84,,2017-12-09 13:53:31,2017-12-09 13:53:42,10.929s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-09 13:53:31,2017-12-09 13:53:37,5.375s,PASSED
waitForPageLoad,Chrome 63.0.3239.84,,2017-12-09 13:53:37,2017-12-09 13:53:37,0.025s,PASSED
maximizeWindow,Chrome 63.0.3239.84,,2017-12-09 13:53:37,2017-12-09 13:53:38,1.131s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 13:53:38,2017-12-09 13:53:38,0.207s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-09 13:53:38,2017-12-09 13:53:40,2.003s,PASSED
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 13:53:40,2017-12-09 13:53:40,0.056s,PASSED
switchToFrame,Chrome 63.0.3239.84,,2017-12-09 13:53:40,2017-12-09 13:53:41,1.105s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 13:53:41,2017-12-09 13:53:41,0.105s,PASSED
waitForAlert,Chrome 63.0.3239.84,,2017-12-09 13:53:41,2017-12-09 13:53:41,0.007s,PASSED
acceptAlert,Chrome 63.0.3239.84,,2017-12-09 13:53:41,2017-12-09 13:53:41,0.010s,PASSED
switchToDefaultContent,Chrome 63.0.3239.84,,2017-12-09 13:53:41,2017-12-09 13:53:41,0.014s,PASSED
closeWindowIndex,Chrome 63.0.3239.84,,2017-12-09 13:53:41,2017-12-09 13:53:41,0.066s,PASSED
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 13:53:41,2017-12-09 13:53:41,0.015s,PASSED
closeBrowser,Chrome 63.0.3239.84,,2017-12-09 13:53:41,2017-12-09 13:53:42,0.564s,PASSED
,,,,,,
Test Cases/JavaScriptPopup/TC-HandlingJavaScriptConfirmation,Chrome 63.0.3239.84,,2017-12-09 13:53:42,2017-12-09 13:53:55,12.510s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-09 13:53:42,2017-12-09 13:53:48,5.839s,PASSED
waitForPageLoad,Chrome 63.0.3239.84,,2017-12-09 13:53:48,2017-12-09 13:53:48,0.035s,PASSED
maximizeWindow,Chrome 63.0.3239.84,,2017-12-09 13:53:48,2017-12-09 13:53:49,1.114s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 13:53:49,2017-12-09 13:53:49,0.133s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-09 13:53:49,2017-12-09 13:53:51,2.006s,PASSED
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 13:53:51,2017-12-09 13:53:52,0.056s,PASSED
switchToFrame,Chrome 63.0.3239.84,,2017-12-09 13:53:52,2017-12-09 13:53:53,1.105s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 13:53:53,2017-12-09 13:53:53,0.090s,PASSED
waitForAlert,Chrome 63.0.3239.84,,2017-12-09 13:53:53,2017-12-09 13:53:53,0.003s,PASSED
acceptAlert,Chrome 63.0.3239.84,,2017-12-09 13:53:53,2017-12-09 13:53:53,0.007s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-09 13:53:53,2017-12-09 13:53:54,1.002s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 13:53:54,2017-12-09 13:53:54,0.132s,PASSED
waitForAlert,Chrome 63.0.3239.84,,2017-12-09 13:53:54,2017-12-09 13:53:54,0.006s,PASSED
dismissAlert,Chrome 63.0.3239.84,,2017-12-09 13:53:54,2017-12-09 13:53:54,0.014s,PASSED
switchToDefaultContent,Chrome 63.0.3239.84,,2017-12-09 13:53:54,2017-12-09 13:53:54,0.021s,PASSED
closeWindowIndex,Chrome 63.0.3239.84,,2017-12-09 13:53:54,2017-12-09 13:53:54,0.074s,PASSED
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 13:53:54,2017-12-09 13:53:54,0.008s,PASSED
closeBrowser,Chrome 63.0.3239.84,,2017-12-09 13:53:54,2017-12-09 13:53:55,0.569s,PASSED
