Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/JavaScriptPopup/TC-HandlingJavaScriptAlertScriptMode,Chrome 63.0.3239.84,,2017-12-09 11:56:24,2017-12-09 11:56:34,9.829s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-09 11:56:25,2017-12-09 11:56:29,4.415s,PASSED
waitForPageLoad,Chrome 63.0.3239.84,,2017-12-09 11:56:29,2017-12-09 11:56:29,0.011s,PASSED
maximizeWindow,Chrome 63.0.3239.84,,2017-12-09 11:56:29,2017-12-09 11:56:30,1.112s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 11:56:30,2017-12-09 11:56:30,0.096s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-09 11:56:30,2017-12-09 11:56:32,2.002s,PASSED
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 11:56:32,2017-12-09 11:56:32,0.013s,PASSED
switchToFrame,Chrome 63.0.3239.84,,2017-12-09 11:56:32,2017-12-09 11:56:33,1.102s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 11:56:33,2017-12-09 11:56:34,0.125s,PASSED
waitForAlert,Chrome 63.0.3239.84,,2017-12-09 11:56:34,2017-12-09 11:56:34,0.003s,PASSED
acceptAlert,Chrome 63.0.3239.84,,2017-12-09 11:56:34,2017-12-09 11:56:34,0.006s,PASSED
switchToDefaultContent,Chrome 63.0.3239.84,,2017-12-09 11:56:34,2017-12-09 11:56:34,0.012s,PASSED
closeWindowIndex,Chrome 63.0.3239.84,,2017-12-09 11:56:34,2017-12-09 11:56:34,0.063s,PASSED
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 11:56:34,2017-12-09 11:56:34,0.011s,PASSED
closeBrowser,Chrome 63.0.3239.84,,2017-12-09 11:56:34,2017-12-09 11:56:34,0.590s,PASSED
,,,,,,
Test Cases/JavaScriptPopup/TC-HandlingJavaScriptConfirmation,Chrome 63.0.3239.84,,2017-12-09 11:56:34,2017-12-09 11:56:45,10.764s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-09 11:56:35,2017-12-09 11:56:39,4.401s,PASSED
waitForPageLoad,Chrome 63.0.3239.84,,2017-12-09 11:56:39,2017-12-09 11:56:39,0.008s,PASSED
maximizeWindow,Chrome 63.0.3239.84,,2017-12-09 11:56:39,2017-12-09 11:56:40,1.110s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 11:56:40,2017-12-09 11:56:40,0.084s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-09 11:56:40,2017-12-09 11:56:42,2.001s,PASSED
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 11:56:42,2017-12-09 11:56:42,0.013s,PASSED
switchToFrame,Chrome 63.0.3239.84,,2017-12-09 11:56:42,2017-12-09 11:56:43,1.053s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 11:56:43,2017-12-09 11:56:43,0.140s,PASSED
waitForAlert,Chrome 63.0.3239.84,,2017-12-09 11:56:43,2017-12-09 11:56:43,0.003s,PASSED
acceptAlert,Chrome 63.0.3239.84,,2017-12-09 11:56:43,2017-12-09 11:56:43,0.007s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-09 11:56:43,2017-12-09 11:56:44,1.002s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 11:56:44,2017-12-09 11:56:44,0.093s,PASSED
waitForAlert,Chrome 63.0.3239.84,,2017-12-09 11:56:44,2017-12-09 11:56:44,0.003s,PASSED
dismissAlert,Chrome 63.0.3239.84,,2017-12-09 11:56:44,2017-12-09 11:56:44,0.001s,NOT_RUN
switchToDefaultContent,Chrome 63.0.3239.84,,2017-12-09 11:56:44,2017-12-09 11:56:44,0.002s,PASSED
closeWindowIndex,Chrome 63.0.3239.84,,2017-12-09 11:56:44,2017-12-09 11:56:44,0.026s,PASSED
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 11:56:44,2017-12-09 11:56:45,0.010s,PASSED
closeBrowser,Chrome 63.0.3239.84,,2017-12-09 11:56:45,2017-12-09 11:56:45,0.572s,PASSED
