Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 23:34:48,2017-12-09 23:34:48,0.001s,NOT_RUN
closeBrowser,Chrome 63.0.3239.84,,2017-12-09 23:34:48,2017-12-09 23:34:48,0.000s,NOT_RUN
Start listener action : afterTestCase,Chrome 63.0.3239.84,,2017-12-09 23:34:48,2017-12-09 23:34:48,0.159s,PASSED
,,,,,,
Test Cases/JavaScriptPopup/TC-HandlingJavaScriptAlertScriptMode,Chrome 63.0.3239.84,,2017-12-09 23:34:48,2017-12-09 23:35:00,11.976s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-09 23:34:48,2017-12-09 23:34:55,7.020s,PASSED
waitForPageLoad,Chrome 63.0.3239.84,,2017-12-09 23:34:55,2017-12-09 23:34:55,0.010s,PASSED
maximizeWindow,Chrome 63.0.3239.84,,2017-12-09 23:34:55,2017-12-09 23:34:56,1.127s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 23:34:56,2017-12-09 23:34:57,0.153s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-09 23:34:57,2017-12-09 23:34:59,2.001s,PASSED
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 23:34:59,2017-12-09 23:34:59,0.010s,PASSED
switchToFrame,Chrome 63.0.3239.84,,2017-12-09 23:34:59,2017-12-09 23:35:00,1.067s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 23:35:00,2017-12-09 23:35:00,0.109s,PASSED
waitForAlert,Chrome 63.0.3239.84,,2017-12-09 23:35:00,2017-12-09 23:35:00,0.004s,PASSED
acceptAlert,Chrome 63.0.3239.84,,2017-12-09 23:35:00,2017-12-09 23:35:00,0.020s,PASSED
switchToDefaultContent,Chrome 63.0.3239.84,,2017-12-09 23:35:00,2017-12-09 23:35:00,0.001s,NOT_RUN
closeWindowIndex,Chrome 63.0.3239.84,,2017-12-09 23:35:00,2017-12-09 23:35:00,0.001s,NOT_RUN
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 23:35:00,2017-12-09 23:35:00,0.001s,NOT_RUN
closeBrowser,Chrome 63.0.3239.84,,2017-12-09 23:35:00,2017-12-09 23:35:00,0.000s,NOT_RUN
Start listener action : afterTestCase,Chrome 63.0.3239.84,,2017-12-09 23:35:00,2017-12-09 23:35:00,0.110s,PASSED
,,,,,,
Test Cases/JavaScriptPopup/TC-HandlingJavaScriptConfirmation,Chrome 63.0.3239.84,,2017-12-09 23:35:00,2017-12-09 23:35:05,4.954s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-09 23:35:00,2017-12-09 23:35:00,0.000s,NOT_RUN
waitForPageLoad,Chrome 63.0.3239.84,,2017-12-09 23:35:00,2017-12-09 23:35:00,0.001s,NOT_RUN
maximizeWindow,Chrome 63.0.3239.84,,2017-12-09 23:35:00,2017-12-09 23:35:00,0.000s,NOT_RUN
click,Chrome 63.0.3239.84,,2017-12-09 23:35:00,2017-12-09 23:35:00,0.142s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-09 23:35:00,2017-12-09 23:35:02,2.002s,PASSED
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 23:35:02,2017-12-09 23:35:02,0.014s,PASSED
switchToFrame,Chrome 63.0.3239.84,,2017-12-09 23:35:02,2017-12-09 23:35:04,1.062s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 23:35:04,2017-12-09 23:35:04,0.098s,PASSED
waitForAlert,Chrome 63.0.3239.84,,2017-12-09 23:35:04,2017-12-09 23:35:04,0.007s,PASSED
acceptAlert,Chrome 63.0.3239.84,,2017-12-09 23:35:04,2017-12-09 23:35:04,0.008s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-09 23:35:04,2017-12-09 23:35:05,1.002s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 23:35:05,2017-12-09 23:35:05,0.071s,PASSED
waitForAlert,Chrome 63.0.3239.84,,2017-12-09 23:35:05,2017-12-09 23:35:05,0.005s,PASSED
dismissAlert,Chrome 63.0.3239.84,,2017-12-09 23:35:05,2017-12-09 23:35:05,0.017s,PASSED
switchToDefaultContent,Chrome 63.0.3239.84,,2017-12-09 23:35:05,2017-12-09 23:35:05,0.000s,NOT_RUN
closeWindowIndex,Chrome 63.0.3239.84,,2017-12-09 23:35:05,2017-12-09 23:35:05,0.001s,NOT_RUN
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 23:35:05,2017-12-09 23:35:05,0.001s,NOT_RUN
closeBrowser,Chrome 63.0.3239.84,,2017-12-09 23:35:05,2017-12-09 23:35:05,0.000s,NOT_RUN
Start listener action : afterTestCase,Chrome 63.0.3239.84,,2017-12-09 23:35:05,2017-12-09 23:35:05,0.104s,PASSED
